Catalog format:
Year Month Day Hour Minute Second Longitude(°) Latitude(°) Depth(m)
2021 06 04 15 54 22.160 99.9062 25.6570 3150
2021 06 04 16 02 9.050 99.8907 25.6766 3604
2021 06 04 16 04 23.120 99.9444 25.6158 4319
2021 06 04 16 25 0.120 99.9045 25.6680 3014
2021 06 04 16 57 0.120 99.9217 25.6216 2880
2021 06 04 17 02 51.160 99.9158 25.6459 5097
2021 06 04 17 05 36.080 99.9038 25.6629 1977
2021 06 04 17 14 54.030 99.9456 25.6170 4716
2021 06 04 17 19 11.830 99.9308 25.6359 7512
2021 06 04 17 33 3.110 99.9111 25.6718 2783
2021 06 04 17 35 10.970 100.0483 25.5252 8054
2021 06 04 17 40 53.020 99.8921 25.6119 7092
2021 06 04 17 51 43.860 99.8369 25.7663 1.613800e+04
2021 06 04 17 54 58.070 99.9372 25.5646 3257
2021 06 04 17 58 26.070 100.0347 25.5769 1850
2021 06 04 18 00 9.120 99.9864 25.5951 2238
2021 06 04 18 03 35.180 100.0023 25.5732 2762
2021 06 04 18 13 45.110 99.9528 25.6196 4083
2021 06 04 18 17 25.000 100.0065 25.5197 3430
2021 06 04 18 42 36.160 99.8823 25.7228 1060
2021 06 04 18 48 45.030 100.0461 25.5053 3323
2021 06 04 18 56 27.000 99.9730 25.5621 5030
2021 06 04 18 57 13.870 99.9494 25.5868 5457
2021 06 04 19 07 43.090 99.9727 25.5623 4956
2021 06 04 19 18 31.170 99.9084 25.6635 2054
2021 06 04 19 27 4.120 99.9623 25.6177 5064
2021 06 04 19 28 40.100 99.9671 25.6129 2161
2021 06 04 19 32 13.960 99.9576 25.6012 4750
2021 06 04 19 35 0.790 99.8755 25.6801 6001
2021 06 04 19 43 46.080 99.9225 25.6633 -040
2021 06 04 19 53 41.080 99.8935 25.6707 1641
2021 06 04 19 54 49.170 99.8915 25.6669 1685
2021 06 04 20 05 11.790 100.0126 25.7632 7845
2021 06 04 20 08 53.050 99.9365 25.7375 3009
2021 06 04 20 42 2.010 99.8929 25.6638 -472
2021 06 04 20 43 3.130 99.8688 25.6949 2881
2021 06 04 20 53 21.880 99.9708 25.5621 5446
2021 06 04 20 54 48.890 99.9608 25.5573 3844
2021 06 04 20 56 50.130 99.9342 25.6636 2199
2021 06 04 20 57 6.090 99.8788 25.6820 6369
2021 06 04 21 02 18.090 99.9330 25.6327 4283
2021 06 04 21 09 53.120 99.9064 25.6664 3527
2021 06 04 21 11 22.520 99.9692 25.4976 4638
2021 06 04 21 16 59.010 99.9121 25.6307 3916
2021 06 04 21 18 20.150 99.8649 25.6873 5868
2021 06 04 21 20 21.070 99.9667 25.5692 5167
2021 06 04 21 24 57.960 100.0017 25.5696 6195
2021 06 04 21 26 50.810 99.9399 25.5614 3133
2021 06 04 21 28 6.100 99.9241 25.6343 1426
2021 06 04 21 31 40.100 99.9061 25.6556 3468
2021 06 04 21 34 43.110 99.8804 25.6768 5794
2021 06 04 21 38 8.050 99.9675 25.5702 4880
2021 06 04 21 40 10.140 99.9884 25.5894 4622
2021 06 04 21 40 54.160 99.9035 25.6564 1865
2021 06 04 21 42 17.120 99.9209 25.6358 1420
2021 06 04 21 42 57.120 99.9498 25.6222 2345
2021 06 04 21 43 49.050 99.9677 25.5706 4731
2021 06 04 21 48 15.900 99.9735 25.6089 6695
2021 06 04 21 52 59.870 99.9429 25.5616 2898
2021 06 04 21 55 34.060 99.9345 25.5952 4660
2021 06 04 21 59 5.120 99.9182 25.6432 1672
2021 06 04 22 05 37.870 99.9395 25.5609 3274
2021 06 04 22 07 52.970 99.9678 25.5560 4997
2021 06 04 22 09 1.110 99.9560 25.5446 4.084000e+03
2021 06 04 22 10 16.090 99.9673 25.5690 4810
2021 06 04 22 15 15.020 99.9862 25.5620 9523
2021 06 04 22 21 54.890 99.9250 25.6303 6389
2021 06 04 22 22 41.120 99.9187 25.6452 4468
2021 06 04 22 24 5.090 99.9570 25.6166 5077
2021 06 04 22 25 28.870 99.9667 25.5547 4771
2021 06 04 22 26 50.120 99.9362 25.6216 7293
2021 06 04 22 28 10.990 99.9826 25.5961 2617
2021 06 04 22 33 16.280 99.9297 25.6081 2624
2021 06 04 22 36 21.090 99.9632 25.6123 1150
2021 06 04 22 41 19.030 99.9537 25.5456 3840
2021 06 04 22 44 32.950 100.0134 25.5612 5626
2021 06 04 22 50 15.920 99.8972 25.6598 1.017000e+03
2021 06 04 22 53 29.070 99.9681 25.5548 5169
2021 06 04 22 55 6.880 99.9571 25.5419 3873
2021 06 04 22 58 57.940 99.9446 25.6026 3653
2021 06 04 23 00 19.920 99.9303 25.6460 4830
2021 06 04 23 05 26.200 99.8763 25.6814 2490
2021 06 04 23 06 16.060 99.9437 25.6027 4145
2021 06 04 23 07 54.200 99.8856 25.6731 3082
2021 06 04 23 17 3.110 99.9719 25.5639 4468
2021 06 04 23 22 15.940 100.0127 25.7650 7616
2021 06 04 23 23 42.040 99.9100 25.6531 1682
2021 06 04 23 28 28.060 99.9485 25.5807 4934
2021 06 04 23 35 26.890 99.9764 25.6020 4640
2021 06 04 23 42 38.900 99.9750 25.5486 3500
2021 06 04 23 44 16.080 99.9399 25.5615 3097
2021 06 04 23 45 6.100 99.8953 25.6776 1574
2021 06 04 23 48 36.060 99.9904 25.5885 3403
2021 06 04 23 49 36.060 99.9488 25.6308 4602
2021 06 04 23 50 41.040 99.9721 25.5760 5458
2021 06 04 23 52 54.860 99.9751 25.6091 7250
2021 06 04 23 53 22.930 99.9061 25.6402 7093
2021 06 04 23 54 27.000 99.9734 25.5760 5550
2021 06 04 23 58 41.980 100.0057 25.7631 7269
2021 06 05 00 02 53.170 99.8910 25.6673 2879
2021 06 05 00 07 8.080 99.8886 25.6873 0204
2021 06 05 00 08 49.970 99.9654 25.6180 5241
2021 06 05 00 10 2.190 99.8927 25.6664 3526
2021 06 05 00 19 32.040 99.9161 25.6193 3669
2021 06 05 00 21 2.010 100.0572 25.4952 4346
2021 06 05 00 22 53.980 99.9560 25.6111 3633
2021 06 05 00 24 11.820 99.9643 25.5666 4464
2021 06 05 00 27 42.190 99.8272 25.7212 4612
2021 06 05 00 31 32.110 99.9133 25.6673 3437
2021 06 05 00 33 2.870 99.8716 25.6916 6501
2021 06 05 00 38 24.910 99.9603 25.5644 9362
2021 06 05 00 40 18.050 100.1079 25.4013 8258
2021 06 05 00 47 26.160 99.9039 25.6600 1867
2021 06 05 00 48 10.160 99.9510 25.7765 3531
2021 06 05 00 53 1.960 100.0109 25.7710 7057
2021 06 05 00 54 1.020 100.0128 25.7718 7359
2021 06 05 00 57 45.110 99.9340 25.6493 3286
2021 06 05 00 58 13.250 99.9402 25.5767 6418
2021 06 05 00 59 16.000 99.9413 25.5792 6520
2021 06 05 01 00 24.970 99.9400 25.5762 6601
2021 06 05 01 01 2.010 99.9399 25.5787 6299
2021 06 05 01 04 57.080 99.9644 25.5573 5061
2021 06 05 01 05 56.960 99.9305 25.6229 4000
2021 06 05 01 08 52.160 99.9311 25.5985 1420
2021 06 05 01 10 4.870 99.9376 25.5968 5665
2021 06 05 01 14 21.960 99.9056 25.6514 7001
2021 06 05 01 14 48.760 99.8373 25.7323 11118
2021 06 05 01 16 19.940 99.9393 25.5762 6676
2021 06 05 01 37 52.040 99.9369 25.5644 3076
2021 06 05 01 38 5.080 99.9383 25.5771 6047
2021 06 05 01 43 48.830 100.0343 25.5592 6841
2021 06 05 01 46 12.030 99.9385 25.5768 6244
2021 06 05 01 48 0.020 99.9714 25.5636 5256
2021 06 05 01 48 41.130 99.9359 25.6072 5576
2021 06 05 01 52 54.050 99.9387 25.5782 6033
2021 06 05 01 54 9.070 99.9484 25.6330 4465
2021 06 05 01 55 46.010 99.9842 25.5952 2722
2021 06 05 01 56 15.000 99.9661 25.5722 4879
2021 06 05 01 57 25.930 99.9361 25.5926 3923
2021 06 05 01 58 18.840 99.8256 25.7217 4672
2021 06 05 01 59 48.030 99.8484 25.7118 3238
2021 06 05 02 01 12.080 99.9552 25.6187 1922
2021 06 05 02 10 40.030 99.9140 25.6566 7367
2021 06 05 02 12 40.110 99.8764 25.6754 5997
2021 06 05 02 17 45.090 99.9501 25.6215 2611
2021 06 05 02 19 19.090 99.9495 25.6195 2037
2021 06 05 02 21 39.900 99.9452 25.6306 4354
2021 06 05 02 22 34.150 99.9365 25.5623 2947
2021 06 05 02 27 58.120 99.9067 25.6697 3226
2021 06 05 02 30 25.960 99.8482 25.7116 3190
2021 06 05 02 34 52.060 99.9373 25.5926 3976
2021 06 05 02 38 27.060 99.9671 25.5596 4741
2021 06 05 02 39 17.780 99.9420 25.6447 7873
2021 06 05 02 39 51.090 99.9614 25.5594 4331
2021 06 05 02 41 4.070 99.9629 25.5589 4215
2021 06 05 02 44 53.070 99.9359 25.5758 5974
2021 06 05 02 45 46.970 99.9670 25.5597 4681
2021 06 05 02 46 57.000 99.9656 25.5594 4419
2021 06 05 02 49 21.070 99.9623 25.6379 1358
2021 06 05 02 52 14.250 99.8277 25.7184 4432
2021 06 05 02 52 42.930 99.9208 25.6271 0289
2021 06 05 02 54 53.060 99.9443 25.6032 9042
2021 06 05 02 55 42.000 99.9537 25.6230 3794
2021 06 05 02 56 30.130 99.9300 25.6381 3562
2021 06 05 02 59 13.010 100.0174 25.7715 7085
2021 06 05 02 59 56.080 99.9373 25.5910 3662
2021 06 05 03 00 31.860 100.0118 25.7690 7113
2021 06 05 03 03 8.020 99.9745 25.5737 4441
2021 06 05 03 05 3.980 99.8477 25.7123 3249
2021 06 05 03 06 26.130 99.9447 25.6168 4212
2021 06 05 03 10 20.070 99.9378 25.5938 4169
2021 06 05 03 13 53.880 99.9784 25.5897 2918
2021 06 05 03 19 23.830 100.0164 25.5750 6077
2021 06 05 03 20 43.040 99.9484 25.7233 6700
2021 06 05 03 21 22.250 100.0105 25.7675 7384
2021 06 05 03 33 26.150 99.8824 25.6834 6010
2021 06 05 03 37 31.020 99.9999 25.5808 5490
2021 06 05 03 38 40.130 99.8882 25.6742 4305
2021 06 05 03 39 17.930 99.8554 25.6973 3654
2021 06 05 03 46 25.050 99.9426 25.6036 3966
2021 06 05 03 46 57.060 99.8994 25.6792 2960
2021 06 05 03 49 30.110 99.9518 25.5737 6865
2021 06 05 03 56 40.990 99.9250 25.6899 0763
2021 06 05 03 57 12.110 99.9460 25.6124 4386
2021 06 05 03 57 37.160 99.9297 25.6211 1861
2021 06 05 03 58 44.040 99.9766 25.5510 3975
2021 06 05 04 04 2.090 99.9311 25.6010 6205
2021 06 05 04 10 20.030 99.9001 25.6528 0217
2021 06 05 04 11 7.940 100.0524 25.5240 7981
2021 06 05 04 13 13.130 99.8974 25.6647 5758
2021 06 05 04 17 22.940 99.9482 25.7746 3789
2021 06 05 04 18 34.090 99.9373 25.6270 3952
2021 06 05 04 18 59.980 99.9566 25.5677 9147
2021 06 05 04 21 1.050 99.9398 25.6203 0700
2021 06 05 04 25 10.890 99.9086 25.6624 5982
2021 06 05 04 25 52.180 99.8968 25.6603 1979
2021 06 05 04 30 38.120 99.9153 25.6290 3220
2021 06 05 04 31 14.090 99.9326 25.6487 4959
2021 06 05 04 34 21.170 99.8978 25.6593 1804
2021 06 05 04 36 34.040 99.9304 25.6230 6197
2021 06 05 04 37 8.010 99.8951 25.6628 6438
2021 06 05 04 45 13.060 99.9317 25.5967 3953
2021 06 05 04 47 28.030 99.8731 25.6916 3036
2021 06 05 04 50 19.040 99.9492 25.6071 4832
2021 06 05 04 51 24.880 99.9721 25.5786 5309
2021 06 05 04 59 32.070 99.9169 25.6609 1389
2021 06 05 05 02 31.880 99.9497 25.5942 5481
2021 06 05 05 03 29.750 99.8350 25.7584 3847
2021 06 05 05 04 46.080 99.8752 25.6918 2313
2021 06 05 05 08 36.990 99.9871 25.5903 4473
2021 06 05 05 13 18.990 99.9110 25.6451 6940
2021 06 05 05 14 16.060 100.0003 25.5798 2308
2021 06 05 05 16 13.040 99.8333 25.7599 4445
2021 06 05 05 18 35.290 99.8349 25.7595 3950
2021 06 05 05 20 38.190 99.8965 25.6609 1829
2021 06 05 05 23 42.020 100.0124 25.7634 7631
2021 06 05 05 24 35.000 99.8345 25.7577 3947
2021 06 05 05 27 38.110 99.9902 25.5946 4963
2021 06 05 05 28 57.230 99.8863 25.6758 2695
2021 06 05 05 29 35.070 99.9468 25.6141 4129
2021 06 05 05 30 2.050 99.9769 25.5510 4137
2021 06 05 05 31 32.960 99.8470 25.7127 3274
2021 06 05 05 32 4.050 99.9777 25.5508 4.068000e+03
2021 06 05 05 33 14.020 99.9903 25.5942 4904
2021 06 05 05 37 45.900 100.1044 25.4839 7904
2021 06 05 05 40 12.880 99.8437 25.7083 7182
2021 06 05 05 41 33.160 99.9016 25.6704 3177
2021 06 05 05 47 15.170 99.9201 25.6246 3858
2021 06 05 05 47 30.150 99.8831 25.6177 3787
2021 06 05 05 50 48.170 99.9321 25.6297 2556
2021 06 05 05 59 14.920 99.9377 25.7235 2378
2021 06 05 06 00 53.070 99.8211 25.7701 10346
2021 06 05 06 01 49.860 99.9565 25.5799 6550
2021 06 05 06 02 22.980 99.9394 25.6106 5018
2021 06 05 06 05 14.980 99.9265 25.6197 3047
2021 06 05 06 05 56.000 99.9850 25.5740 1999
2021 06 05 06 08 44.030 99.8982 25.6483 4478
2021 06 05 06 10 34.110 99.9852 25.6019 4535
2021 06 05 06 12 23.130 99.9852 25.5865 3852
2021 06 05 06 14 55.030 99.9857 25.5853 3349
2021 06 05 06 16 35.910 99.9866 25.5862 3216
2021 06 05 06 18 25.880 99.9865 25.5859 3548
2021 06 05 06 18 39.150 99.9840 25.5865 3702
2021 06 05 06 19 29.080 99.9871 25.5857 3326
2021 06 05 06 20 52.850 100.0330 25.5584 6402
2021 06 05 06 20 59.020 100.0345 25.5560 6668
2021 06 05 06 22 25.080 99.9328 25.6009 6784
2021 06 05 06 23 8.070 99.9850 25.5865 3153
2021 06 05 06 24 15.080 99.9672 25.5601 4756
2021 06 05 06 25 44.940 99.9858 25.5845 3698
2021 06 05 06 30 34.040 99.9520 25.6186 3691
2021 06 05 06 31 27.120 99.9872 25.5842 3390
2021 06 05 06 32 37.050 99.9907 25.5809 3175
2021 06 05 06 35 27.900 99.9838 25.5865 3175
2021 06 05 06 38 51.080 99.9867 25.5864 3433
2021 06 05 06 39 19.090 99.9843 25.5862 3412
2021 06 05 06 41 21.170 99.9891 25.5827 3220
2021 06 05 06 42 55.530 99.9500 25.7759 3945
2021 06 05 06 45 15.170 99.9343 25.6033 5844
2021 06 05 06 47 32.100 99.9914 25.5813 3397
2021 06 05 06 49 19.120 99.9805 25.5975 3373
2021 06 05 06 56 43.200 99.9766 25.5542 4590
2021 06 05 06 59 19.020 99.8834 25.6781 4994
2021 06 05 07 03 8.970 99.8188 25.7209 6236
2021 06 05 07 05 9.050 99.9428 25.6030 4412
2021 06 05 07 06 40.090 99.9839 25.5958 2774
2021 06 05 07 11 17.280 99.9862 25.5947 3525
2021 06 05 07 11 33.160 99.9874 25.5856 3460
2021 06 05 07 26 25.110 99.9571 25.6007 4602
2021 06 05 07 35 19.090 99.9709 25.5642 4653
2021 06 05 07 38 52.080 99.9806 25.5895 3421
2021 06 05 07 39 22.120 99.9819 25.5999 3021
2021 06 05 07 49 32.920 99.9720 25.5696 4592
2021 06 05 07 56 33.920 99.9925 25.5791 3679
2021 06 05 07 57 5.170 99.9905 25.5840 4191
2021 06 05 08 00 59.110 99.9894 25.5814 3582
2021 06 05 08 08 8.070 99.8878 25.6777 3840
2021 06 05 08 18 38.090 99.9317 25.6518 5520
2021 06 05 08 19 49.970 99.9896 25.5831 2434
2021 06 05 08 22 38.080 99.9890 25.5816 3106
2021 06 05 08 26 29.930 99.9837 25.5870 3529
2021 06 05 08 27 27.940 99.9846 25.5866 2653
2021 06 05 08 29 17.060 99.9349 25.6502 3168
2021 06 05 08 40 26.090 99.9862 25.5961 2454
2021 06 05 08 42 10.930 99.9646 25.5783 5583
2021 06 05 08 43 41.140 99.9504 25.6203 2497
2021 06 05 08 46 42.030 99.9855 25.5860 3912
2021 06 05 08 52 11.920 99.9870 25.5866 3039
2021 06 05 08 55 6.120 99.9906 25.5817 3713
2021 06 05 08 56 27.130 99.9224 25.6176 3417
2021 06 05 09 00 33.880 99.9842 25.5828 3727
2021 06 05 09 01 41.090 99.9858 25.5857 3322
2021 06 05 09 17 7.050 99.9874 25.5730 3895
2021 06 05 09 22 28.880 100.0286 25.5168 3154
2021 06 05 09 23 2.930 99.9887 25.5827 2442
2021 06 05 09 49 16.820 99.9902 25.5815 3743
2021 06 05 09 52 21.150 99.9014 25.6704 3001
2021 06 05 09 56 57.010 99.9663 25.6085 7679
2021 06 05 10 14 13.010 99.9743 25.5782 5297
2021 06 05 10 26 10.920 99.9908 25.5928 6856
2021 06 05 10 26 42.070 99.8887 25.6696 2795
2021 06 05 10 28 16.090 99.9368 25.5625 2908
2021 06 05 10 30 32.110 99.9893 25.5813 3616
2021 06 05 10 36 17.920 100.0252 25.5173 3468
2021 06 05 10 39 2.080 99.9796 25.5905 3507
2021 06 05 10 42 49.150 99.9323 25.6489 2895
2021 06 05 10 44 10.820 99.9798 25.5903 3664
2021 06 05 11 02 42.680 99.9518 25.7670 2272
2021 06 05 11 03 44.010 99.9876 25.5919 3346
2021 06 05 11 04 34.100 99.9895 25.5811 3568
2021 06 05 11 08 24.050 99.9912 25.5809 3598
2021 06 05 11 24 30.090 99.9351 25.7374 2339
2021 06 05 11 28 50.120 99.9922 25.5789 3412
2021 06 05 11 29 15.900 100.0218 25.5582 5207
2021 06 05 11 31 47.070 99.9855 25.5858 3475
2021 06 05 11 37 31.850 100.0020 25.5771 4918
2021 06 05 11 44 20.980 100.0132 25.5624 5570
2021 06 05 11 45 5.870 100.0453 25.5358 5513
2021 06 05 11 45 32.050 99.9340 25.7375 4037
2021 06 05 11 46 10.800 99.9352 25.7466 4916
2021 06 05 11 47 46.150 99.9190 25.6524 2.030000e+03
2021 06 05 11 48 51.880 100.0456 25.5348 5477
2021 06 05 11 51 53.900 100.0424 25.5370 5354
2021 06 05 11 54 59.080 99.9324 25.7352 1781
2021 06 05 11 57 47.050 99.9179 25.6448 1173
2021 06 05 11 59 42.130 99.9340 25.7342 3186
2021 06 05 12 02 53.930 100.0448 25.5364 5255
2021 06 05 12 04 15.060 99.9386 25.5625 2812
2021 06 05 12 05 42.920 99.8416 25.7314 3439
2021 06 05 12 07 16.030 99.9693 25.5747 6649
2021 06 05 12 08 33.230 99.9354 25.7411 4.057000e+03
2021 06 05 12 09 17.960 99.9292 25.7403 3893
2021 06 05 12 11 43.850 100.0134 25.5645 5514
2021 06 05 12 13 40.960 99.9712 25.5984 5372
2021 06 05 12 14 54.040 99.8928 25.6670 2732
2021 06 05 12 28 54.110 99.9373 25.6290 0875
2021 06 05 12 30 39.080 99.9875 25.5817 3225
2021 06 05 12 35 5.900 99.9305 25.7354 3258
2021 06 05 12 37 21.860 100.0073 25.5450 6879
2021 06 05 12 38 5.140 99.9206 25.6249 3465
2021 06 05 12 43 2.040 99.9771 25.5546 4435
2021 06 05 12 44 44.190 99.8923 25.6678 2826
2021 06 05 12 46 13.980 100.1038 25.4126 8727
2021 06 05 12 47 32.030 99.9669 25.5601 4497
2021 06 05 12 49 53.030 99.9676 25.5594 4615
2021 06 05 12 51 40.940 99.9479 25.7730 4750
2021 06 05 12 55 55.900 99.9900 25.5829 2987
2021 06 05 13 08 20.120 99.9876 25.5928 4482
2021 06 05 13 16 48.130 99.8915 25.6808 2835
2021 06 05 13 20 21.930 99.9751 25.5560 3412
2021 06 05 13 23 1.870 99.9770 25.5530 4184
2021 06 05 13 26 43.800 100.0284 25.5006 4191
2021 06 05 13 31 43.930 99.8713 25.5794 5338
2021 06 05 13 32 25.980 99.8852 25.6727 6957
2021 06 05 13 35 30.890 99.9896 25.5816 4.007000e+03
2021 06 05 13 38 47.110 99.9878 25.5831 3084
2021 06 05 13 39 48.800 100.0263 25.5027 4529
2021 06 05 13 55 49.990 99.9901 25.5845 4097
2021 06 05 13 58 23.080 99.9673 25.6101 5465
2021 06 05 13 58 59.080 99.9674 25.6092 5359
2021 06 05 14 01 35.980 99.9821 25.5884 3722
2021 06 05 14 07 59.110 99.9272 25.6485 4686
2021 06 05 14 17 43.130 99.9083 25.6544 3271
2021 06 05 14 19 13.100 99.9882 25.5821 3049
2021 06 05 14 22 34.910 99.9850 25.5824 2838
2021 06 05 14 31 50.090 99.9559 25.5441 4173
2021 06 05 14 34 24.890 99.9902 25.5812 3737
2021 06 05 14 38 2.090 99.9394 25.6446 5208
2021 06 05 14 43 2.190 99.9510 25.6196 4043
2021 06 05 14 46 9.020 99.9128 25.6539 0366
2021 06 05 14 50 26.870 99.9863 25.5878 3443
2021 06 05 14 53 38.110 99.9772 25.6002 2830
2021 06 05 14 56 45.990 99.9510 25.5907 6229
2021 06 05 14 57 12.080 99.9762 25.6020 2586
2021 06 05 15 00 26.880 99.9286 25.6214 4.046000e+03
2021 06 05 15 01 52.000 100.0144 25.7700 7448
2021 06 05 15 24 54.220 99.9335 25.7368 4390
2021 06 05 15 26 49.120 99.9773 25.6008 2491
2021 06 05 15 28 29.110 99.9200 25.6168 3029
2021 06 05 15 32 33.080 99.9869 25.5858 3322
2021 06 05 15 45 50.890 99.9873 25.5824 2953
2021 06 05 15 46 4.990 99.8621 25.6658 3248
2021 06 05 15 51 47.940 99.9802 25.6035 6092
2021 06 05 15 55 26.140 99.9163 25.6277 3322
2021 06 05 15 56 17.830 99.9901 25.5859 5087
2021 06 05 15 58 39.050 99.9381 25.6045 5021
2021 06 05 16 00 48.850 100.0249 25.5177 3476
2021 06 05 16 01 46.880 99.9778 25.5519 4165
2021 06 05 16 09 0.950 99.8478 25.7126 2599
2021 06 05 16 11 18.140 99.9003 25.6567 1415
2021 06 05 16 12 4.760 99.9861 25.5809 4195
2021 06 05 16 16 52.270 99.9900 25.6029 1890
2021 06 05 16 22 18.120 99.9462 25.6260 3724
2021 06 05 16 25 22.960 99.9861 25.5820 3717
2021 06 05 16 29 54.090 99.8952 25.6626 6414
2021 06 05 16 47 15.110 99.9928 25.5787 3519
2021 06 05 16 50 33.010 99.9415 25.6048 6408
2021 06 05 16 52 17.030 99.8969 25.6692 1850
2021 06 05 17 06 2.040 99.9541 25.6206 4818
2021 06 05 17 11 29.040 99.9556 25.6056 4139
2021 06 05 17 23 16.200 99.9000 25.6559 2756
2021 06 05 17 24 16.950 99.9820 25.5541 3487
2021 06 05 17 34 18.110 99.9134 25.6523 3534
2021 06 05 17 44 4.990 100.1116 25.4097 7568
2021 06 05 17 48 24.050 99.9665 25.6096 5108
2021 06 05 17 57 9.930 99.9921 25.5851 2660
2021 06 05 18 13 37.010 99.9636 25.5580 4943
2021 06 05 18 21 53.160 99.9013 25.6720 3284
2021 06 05 18 22 14.990 100.0109 25.7495 8317
2021 06 05 18 27 41.740 99.9615 25.5823 4579
2021 06 05 18 36 16.940 99.9435 25.5930 2858
2021 06 05 18 56 2.020 99.8825 25.6829 6000
2021 06 05 19 04 25.820 100.0216 25.5548 6205
2021 06 05 19 09 17.980 99.9716 25.6050 2865
2021 06 05 19 13 27.990 99.9322 25.7349 3355
2021 06 05 19 16 28.120 99.9273 25.6179 3094
2021 06 05 19 18 4.950 99.9232 25.5569 9074
2021 06 05 19 40 27.080 99.9929 25.5790 3389
2021 06 05 19 51 35.760 99.9534 25.7996 3819
2021 06 05 20 07 34.140 99.9091 25.6613 2295
2021 06 05 20 22 14.170 99.8924 25.6578 1858
2021 06 05 20 24 11.130 99.8892 25.6523 0030
2021 06 05 20 26 23.090 99.9850 25.5855 4162
2021 06 05 20 37 35.120 99.9849 25.5986 1219
2021 06 05 20 43 17.920 99.9815 25.5903 3048
2021 06 05 20 47 40.040 99.9688 25.5545 5126
2021 06 05 21 01 14.070 99.8991 25.6763 1483
2021 06 05 21 04 35.080 99.9819 25.6025 2518
2021 06 05 21 05 29.100 99.9761 25.6033 4195
2021 06 05 21 12 25.190 99.8963 25.6621 1669
2021 06 05 21 14 51.060 99.9308 25.7333 2013
2021 06 05 21 17 11.080 99.8896 25.6664 1644
2021 06 05 21 17 48.990 99.9837 25.5897 2827
2021 06 05 21 19 41.060 99.9828 25.5871 5572
2021 06 05 21 26 10.100 99.8910 25.6778 2460
2021 06 05 21 27 16.840 99.8793 25.6762 6440
2021 06 05 21 31 8.030 99.9645 25.5586 5087
2021 06 05 21 32 15.020 99.9564 25.6189 5467
2021 06 05 21 35 14.880 99.9621 25.5572 4719
2021 06 05 21 37 26.090 99.9221 25.6391 1318
2021 06 05 21 38 3.140 99.8910 25.6593 3501
2021 06 05 21 39 15.000 99.9735 25.5573 4142
2021 06 05 21 56 28.730 99.9813 25.5709 7047
2021 06 05 22 13 59.820 99.9546 25.5452 3955
2021 06 05 22 17 34.070 99.9275 25.6439 4466
2021 06 05 22 19 49.950 99.9324 25.7344 3739
2021 06 05 22 20 59.030 99.9033 25.6289 8262
2021 06 05 22 30 18.170 99.8964 25.6777 2762
2021 06 05 22 30 47.980 99.9056 25.6681 1710
2021 06 05 22 37 17.940 99.9511 25.6233 3503
2021 06 05 22 38 2.090 99.9138 25.6479 4523
2021 06 05 22 39 0.090 99.8882 25.6759 0508
2021 06 05 22 45 35.540 99.8295 25.7029 2401
2021 06 05 22 48 3.040 99.8848 25.6915 1330
2021 06 05 22 54 47.090 99.9303 25.6522 5157
2021 06 05 22 57 17.970 99.9774 25.5999 2345
2021 06 05 22 59 10.070 99.9829 25.5870 3640
2021 06 05 23 00 51.120 99.8989 25.6787 1294
2021 06 05 23 00 56.960 100.0818 25.6175 15547
2021 06 05 23 08 22.930 99.9443 25.6271 3500
2021 06 05 23 20 10.120 99.9034 25.6544 2316
2021 06 05 23 23 4.060 99.9922 25.5807 3370
2021 06 05 23 23 48.090 99.9517 25.5842 4434
2021 06 05 23 29 15.860 99.8965 25.6608 6753
2021 06 05 23 31 30.090 99.9846 25.5854 3576
2021 06 05 23 32 9.980 99.9360 25.7379 4331
2021 06 05 23 36 51.100 99.9786 25.5990 2810
2021 06 05 23 39 8.080 99.9266 25.6491 4873
2021 06 05 23 39 59.110 99.9871 25.5824 3041
2021 06 05 23 40 54.080 100.0107 25.5168 4061
2021 06 05 23 41 32.110 99.9873 25.5825 3066
2021 06 05 23 45 49.910 99.9881 25.5815 2742
2021 06 05 23 47 24.080 99.9665 25.5546 4768
2021 06 05 23 48 38.080 99.9351 25.5668 3170
2021 06 05 23 49 14.870 99.9322 25.5683 2717
2021 06 05 23 50 4.980 99.9716 25.5636 4740
2021 06 05 23 51 47.060 99.9339 25.5662 3140
2021 06 05 23 53 15.110 99.9323 25.5677 2331
2021 06 05 23 53 45.080 99.9379 25.5643 3232
2021 06 05 23 55 32.900 99.9377 25.5642 3152
2021 06 05 23 56 36.950 100.0027 25.5806 5985
2021 06 05 23 59 19.040 99.8492 25.7007 2301
2021 06 06 00 01 46.100 99.9868 25.5814 2947
2021 06 06 00 04 4.070 99.9757 25.5559 3794
2021 06 06 00 07 23.040 99.9042 25.6469 6916
2021 06 06 00 15 50.880 99.8377 25.7011 2864
2021 06 06 00 19 54.040 99.9081 25.7159 5053
2021 06 06 00 20 36.990 100.0777 25.4256 7814
2021 06 06 00 22 42.050 99.9722 25.5571 4134
2021 06 06 00 23 54.030 99.9910 25.5781 3366
2021 06 06 00 24 8.070 99.9386 25.5637 3414
2021 06 06 00 25 8.090 99.9871 25.5821 2850
2021 06 06 00 27 51.000 99.9430 25.6082 4769
2021 06 06 00 30 3.080 99.9341 25.5665 3173
2021 06 06 00 34 41.170 100.0210 25.5765 5266
2021 06 06 00 37 49.960 99.8501 25.7012 2421
2021 06 06 00 39 52.920 99.9895 25.5735 3367
